Payer;SoldTo;;Division Brand;Division;;Season Year Sub;Sales Document;Sales Document Type;Customer PO;Article MH3 Lifestyle;Article MH1 World;Generic Article;Article Style;Article MH6 Sub Product Group;Article Color Code;Article Color Text;Article Size;Article MH2 Gender;GTIN;Article Program;Commodity Code Vendor;Article Country of Origin;Article Fiber Components;Price Net;Price Wholesale;Price Retail;Season Main;RDD;Cancellation Date;Rejection Reason;Order Qty;Rejected Qty;Total Qty;Confirmed Qty;Retail Value;Weight Net Item;Weight Gross Item
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;12;Kids Unisex;8720114858213;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;14;Kids Unisex;8720114858237;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,397.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;14;Kids Unisex;8720114858237;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,397.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;16;Kids Unisex;8720114858268;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;16;Kids Unisex;8720114858268;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;8;Kids Unisex;8720114858046;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00206VQ6;TH ARTWORK HOODIE;Hoodies;VQ6;Court Purple;8;Kids Unisex;8720114858046;##;6110209900;India;COTTON (100%);285.5;285.5;799;Summer/Fall;15-08-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;10-12;Boys;8720113389725;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;10-12;Boys;8720113389725;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;12-14;Boys;8720113389732;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,196.00 ;0.36 ;0.48 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;12-14;Boys;8720113389732;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,196.00 ;0.36 ;0.48 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;14-16;Boys;8720113389756;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;14-16;Boys;8720113389756;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;8-10;Boys;8720113389718;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;598.00 ;0.18 ;0.24 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890U9;2P TRUNK;Trunk;0U9;White/Desert Sky;8-10;Boys;8720113389718;TOMMY 85 CTN;6107110000;Thailand;COTTON (95%), ELASTANE (5%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;598.00 ;0.18 ;0.24 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;10-12;Boys;8720114814363;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;10-12;Boys;8720114814363;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;12-14;Boys;8720114814387;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,196.00 ;0.36 ;0.48 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;12-14;Boys;8720114814387;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,196.00 ;0.36 ;0.48 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;14-16;Boys;8720114814394;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;14-16;Boys;8720114814394;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.27 ;0.36 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;8-10;Boys;8720114814332;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;598.00 ;0.18 ;0.24 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002890UB;2P TRUNK;Trunk;0UB;Medium Grey Ht/Black;8-10;Boys;8720114814332;TOMMY 85 CTN;6107110000;Sri Lanka;COTTON (67%), RECYCLED COTTON (28%), ELASTANE (5%);107;107;299;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;598.00 ;0.18 ;0.24 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;10-12;Boys;8720115555012;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;837.00 ;0.27 ;0.38 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;10-12;Boys;8720115555012;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;837.00 ;0.27 ;0.38 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;12-14;Boys;8720115555036;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,116.00 ;0.36 ;0.50 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;12-14;Boys;8720115555036;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,116.00 ;0.36 ;0.50 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;14-16;Boys;8720115555043;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;837.00 ;0.27 ;0.38 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;14-16;Boys;8720115555043;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;837.00 ;0.27 ;0.38 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;8-10;Boys;8720115554893;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;558.00 ;0.18 ;0.25 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB002910SX;2P TRUNK PRINT;Trunk;0SX;Calm Water/Flag Diagonal;8-10;Boys;8720115554893;TOMMY ORIGINAL CTN;6107110000;China;ORGANIC COTTON (53%), COTTON (42%), ELASTANE (5%);100;100;279;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;558.00 ;0.18 ;0.25 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;10-12;Boys;8720114806139;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;10-12;Boys;8720114806139;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;12-14;Boys;8720114806184;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;12-14;Boys;8720114806184;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;14-16;Boys;8720114806238;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;14-16;Boys;8720114806238;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;8-10;Boys;8720114806061;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003070WG;LS WOVEN PANT SET;Pyjamas;0WG;Grey Ht/Ombre Plaid;8-10;Boys;8720114806061;TOMMY ORIGINAL;6207210000;China;ORGANIC COTTON (95%), ELASTANE (5%);232;232;649;Summer/Fall;15-09-2021;01-02-2022;;2 ;0 ;2 ;2 ;1,298.00 ;0.02 ;0.32 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;10-12;Boys;8720114807884;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;987.00 ;0.66 ;1.11 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;10-12;Boys;8720114807884;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;987.00 ;0.66 ;1.11 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;12-14;Boys;8720114807907;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,316.00 ;0.88 ;1.48 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;12-14;Boys;8720114807907;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,316.00 ;0.88 ;1.48 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;14-16;Boys;8720114807921;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;987.00 ;0.66 ;1.11 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;14-16;Boys;8720114807921;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;987.00 ;0.66 ;1.11 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;8-10;Boys;8720114807860;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;658.00 ;0.44 ;0.74 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003090UB;2P CN TEE LS;L/S T-Shirts;0UB;Medium Grey Ht/Black;8-10;Boys;8720114807860;TOMMY ORIGINAL CTN;6110209100;Sri Lanka;COTTON (100%);117.5;117.5;329;Summer/Fall;15-07-2021;01-02-2022;;2 ;0 ;2 ;2 ;658.00 ;0.44 ;0.74 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;10-12;Boys;8720111640880;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.63 ;0.77 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;10-12;Boys;8720111640880;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;3 ;0 ;3 ;3 ;897.00 ;0.63 ;0.77 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;07;TH BW;2021_FA;0163436228;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;12-14;Boys;8720111641092;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,196.00 ;0.84 ;1.02 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;07;TH BW;2021_FA;0163436227;Forward Order;TH KIDS UW FALL 21;HILFIGER FLAG;BODYWEAR;UB0UB003100S0;2P CN TEE SS;S/S T-Shirts;0S0;Desert Sky/White;12-14;Boys;8720111641092;TOMMY ORIGINAL CTN;6109100010;Sri Lanka;COTTON (100%);107;107;299;Summer/Fall;15-07-2021;01-02-2022;;4 ;0 ;4 ;4 ;1,196.00 ;0.84 ;1.02 
